1.355353999,-0.169105049,0.188894044,-0.62642029,-0.984658198,0.234630232,-1.608614911,-0.42567422,1.084281689,-0.511166359,0.894281841,-0.182676711,0.226219352,-1.068595027,-0.970034423,1.201786253,-0.234527405,0.531508533,1.071485678,0.94552727,-1.178536938,-1.005108173,-1.191215233,-1.059724381,0.373429042,-1.064849495,0.42308578,0.327468647,0.734416542,0.851963124,-0.622190632,-0.125838031,-0.383162364,1.260756407,-0.228546452,-0.760497803,-1.075105865,-0.739517902,-0.463536525,1.074124089,0.795305488,0.649408742,0.86895748,0.02578324,0.44048149,1.36228874,-0.667907691,-0.270631356,-0.494867507,0.095130654
-0.72854302,0.173799496,0.054758991,0.696579623,0.242110399,-1.3708988,1.070556925,-1.258435321,0.632246648,-1.078038061,-0.77450197,1.05602182,-0.628423363,-0.628477736,0.651362427,-0.054510503,-1.125086917,-1.059640041,-0.734134959,-0.81833355,-1.167430626,-1.522549923,-1.348537393,-0.527239242,-1.383369545,-1.38895026,-0.699447043,-1.600140224,-1.085778653,-1.092034876,-1.766027235,0.673041154,-1.422171282,-1.195531136,-0.606112145,-2.057957962,1.106138008,-0.891880955,1.157159684,-0.98835105,-0.75782963,0.381537734,-0.359472327,-2.424041529,0.313649738,-0.932131825,-0.414907049,0.004573259,-0.615962029,0.50912203
0.488030496,-0.200743762,-0.813751853,-0.448428427,-0.812375606,-0.814717183,1.239904347,0.575049776,0.201645934,0.356421133,-0.579085793,0.911990855,-0.283558038,1.319177441,-0.883295147,-1.533011107,-1.117904047,-1.266420088,1.555768111,0.7751219,0.492899396,1.001462483,0.477111444,-2.296490845,0.579084368,1.674907458,0.89744884,-1.000822217,-1.325779894,-1.286465254,1.788415911,1.11421957,1.128545425,-0.556256621,-0.653651168,0.289218967,-0.252044066,-1.667908514,-0.643576974,1.216278982,-2.511194951,0.933418407,-0.964282953,-0.830811035,0.2995125,1.365296142,1.627604976,-1.250034775,-0.002863173,-1.152682325
-0.682445482,1.022307141,-0.127124456,-0.576340975,-0.94772297,-1.214523823,-0.806165557,0.527061067,-1.857590395,0.821294122,-2.206391342,0.344325678,-0.54087325,1.064111921,-1.417764918,-0.485590195,1.02817898,-0.616458368,-1.828802467,-0.628936219,1.033841882,0.450429779,-0.666617936,0.595547719,0.535578258,-0.136772816,0.761267878,0.889924195,0.509459356,-1.031219474,-1.399171693,0.256396439,0.198350606,1.247587962,-1.697918799,1.266753572,-0.014411872,-2.005269822,0.949787039,1.453778957,1.243750091,0.895186286,-1.83557437,-0.893615921,-0.080878248,-0.353089125,-0.400564894,0.994089278,0.891678398,-1.873796041
-0.250676834,1.289808322,0.836747851,1.423051367,1.111237677,0.02897037,1.171084449,-0.687648784,-1.804728023,-1.393312627,0.979213199,-0.478132537,-0.868942156,-0.90851146,-0.816554479,0.759029605,1.528007161,-1.165364096,-0.835113889,1.082049917,-0.044349142,1.051340636,-0.577898165,0.957516022,-0.246990274,0.461209343,0.122400575,-0.8088334,-0.938886723,-0.51984375,0.665492653,-1.490221566,-0.709683533,0.057033401,-0.613829717,0.008467065,-0.080021928,-1.311763613,0.423002,-1.069481083,1.566870058,0.506821064,-0.069535817,0.592320432,-1.38240904,-0.43584633,1.016244913,-1.570278183,-1.140137066,-0.372441192
-0.59313755,1.272072436,-0.736773407,0.879287405,-0.340800954,-0.641450913,-1.310112476,-1.284159569,-1.532189036,-0.37369227,-1.400747827,0.856032165,1.295111506,0.395627272,0.950300964,1.633643789,-1.605672434,-2.00059228,-0.213598836,-0.696021404,1.700078274,1.021303284,-0.76636259,-0.568195298,-1.245925962,1.155456459,-1.124666902,-1.323109105,-0.131928044,0.553568872,-0.031918969,0.647815749,-1.666397763,-0.16638316,-1.019496591,-0.669759156,0.376388943,2.340453114,1.881124135,0.784572949,1.514533865,-1.0398874,-0.701740956,1.212049631,-0.924282887,-0.084711814,-0.644650279,0.490981853,-1.766909906,-1.332918274
-0.261656408,0.62734664,-1.118902576,1.181543045,0.18111218,-0.191538759,1.476858838,-1.840705963,1.02172771,-1.495965136,-1.807884672,0.81216353,-0.508183336,-1.507444608,-0.540520784,-0.667340491,1.199869612,1.373536476,-0.248352122,0.396424401,-0.064232457,0.324079474,0.434691366,0.150464266,-0.194825332,-1.24314237,1.550038764,-1.467714196,-0.735857254,1.285540888,-2.346495113,-1.299894164,-0.939637954,-0.838620869,-1.072628421,-2.040813502,0.424665786,0.473179183,-0.904508893,1.176367896,1.173256793,-1.252981704,0.22166272,0.041950939,-0.874456359,0.279249013,-1.873417452,-0.266823517,-0.605180658,0.091330781
-0.848221,-0.894643014,-1.030951682,-2.212466962,-0.500041315,0.648480371,-1.698428202,-1.228748722,1.76923919,0.90451989,-1.767961275,-1.142830558,0.833952503,1.113374148,0.454319784,-0.96749395,0.840436671,-0.915162057,-1.721626026,-2.443227246,-0.691972312,0.101288384,-0.187622609,0.553798392,0.217924547,0.154533348,-2.294983981,-1.141309003,-0.301325909,-1.012024264,0.975833681,1.378358736,1.417979713,0.389560023,-0.28379965,-0.141344767,-0.1669301,-0.677856817,-0.607024204,0.381654452,-0.603146629,0.162583103,0.034907592,1.081339669,0.515453277,-1.134315483,-1.362510624,2.075431324,0.533398942,-0.844722574
-0.019822692,-1.314781249,-0.479573609,0.777109458,-1.094323138,1.321315516,0.118431946,-1.523329017,1.30261607,1.015685605,1.472426157,-1.634620976,-1.393594257,-1.819777949,-1.849047807,0.797746157,0.922505543,-0.070425061,1.004485446,0.388543795,-0.352465048,-0.920590256,0.718105408,-0.012147812,-0.849534436,0.270356842,-0.70784945,0.221948986,1.321747848,-1.403365967,-0.512765842,-0.302667688,-1.484384159,0.654272081,-1.53961135,0.646715094,-1.558368544,-0.082009022,0.075231961,-0.604829917,-2.013644622,-0.391814415,-0.089962055,0.770747379,-1.341282591,-1.199595387,-1.466479808,0.181896064,0.702586356,-1.355564525
-1.114059319,-0.907684041,0.75690957,-1.994178245,1.496098437,1.092743089,-1.608471206,-1.009293673,-1.164701322,1.206024313,1.436905048,-0.477821288,-0.232058544,1.029948513,-0.645806249,0.024486305,0.239907856,0.285611032,0.282947587,1.580689908,-0.654765118,0.808137718,1.18110169,-0.716990364,0.931327394,-0.844301409,-0.905878128,0.452821658,-0.362473578,-0.114719847,0.001988364,-0.009914712,-0.476131767,0.726923406,1.257111326,0.415285928,0.253450447,0.718568637,-1.659602868,-1.025364576,-0.707273229,-2.404202914,-0.581446841,-0.595670768,-1.385624746,0.052369883,1.627749836,0.887442991,-0.925579213,-0.161942042
