0.018149,-0.020211,-0.871543,0.978697,0.894241,-0.090127,0.658403,-1.035906,1.052479,-0.779858,-0.913066,0.958347,-0.253508,-0.991598,1.364769,-1.492164,-0.028722,1.470897,1.159133,0.207706,-1.69224,-1.203127,-0.051545,-1.036658,-0.135858,0.580977,1.981806,-1.51655,1.572004,-1.494246,1.189742,0.16457,0.355936,0.369074,-1.213691,-0.585331,-0.08637,-0.751364,0.717589,-1.28794,-1.090388,0.668831,-0.404357,-1.198906,0.18242,0.623092,-0.425549,-0.806045,-0.054756,-0.211047
-1.333006,-1.074711,-0.489525,-0.152794,-1.799255,-0.455459,-0.104033,-0.331625,1.11356,-1.185499,0.838652,-1.024134,1.074997,-1.273549,-0.578612,0.342004,-0.413324,-0.797193,-0.025889,-1.147716,1.339014,0.414203,-0.361657,0.882215,0.170675,-0.974906,-0.694271,1.666633,-0.605835,0.734393,-0.148529,1.154133,-1.049619,1.52614,-0.274521,-0.625195,0.46267,-1.2613,1.320045,-1.416241,-0.638554,0.349231,1.164273,-1.003488,1.025823,-1.129846,0.550804,1.288498,-1.230398,0.545762
-0.615087,0.166556,1.155828,-1.794024,0.166961,1.05698,1.109914,0.033973,1.467119,-0.697861,-1.59187,-1.487663,-0.247878,-2.038362,0.193468,1.266511,0.460392,-0.027682,-2.260022,-0.997723,0.097902,0.129367,-0.408745,0.41951,-0.517672,-0.865628,0.961613,0.100223,0.136212,-1.779546,-1.065645,-1.5394,0.401488,0.553353,-0.092336,0.023636,0.712385,-1.366609,-0.981682,-1.290041,0.899392,-0.681552,-0.201648,-0.637404,-0.228366,1.148359,0.087954,0.009931,-0.473475,-1.891985
-1.573785,-0.34651,-0.502846,0.092616,0.273605,0.385619,1.360763,-1.368261,-0.475915,-1.46429,0.346551,0.303284,1.645001,-1.020473,0.204713,-0.794114,0.379524,-0.329913,-1.659831,0.922415,-0.978155,-1.463375,-1.766895,-1.078636,0.512333,0.657435,-2.0279,-1.689015,-1.136291,-0.24538,-1.025069,0.259034,-1.003205,0.069053,0.715466,-0.882725,-1.307628,-0.205617,0.649571,-0.647616,-0.47597,-0.174608,0.428544,-0.36281,-0.146957,-1.496028,-0.361568,-2.05732,-0.4779,1.037213
-0.569574,-0.807947,-1.625379,0.261644,0.514209,0.529707,0.339857,-0.5504,-0.803369,0.355122,-1.289708,-0.375732,0.01764,0.083174,0.628491,-0.914758,1.369078,0.425137,-1.719902,-0.915018,-0.319489,0.950811,1.04827,-1.159258,-0.952311,0.845366,0.351702,-0.548625,1.032162,1.120277,0.930676,-1.417947,0.393175,-0.079883,0.258522,0.588545,1.02586,-0.019263,-0.022442,-1.711575,-1.332195,0.023955,-1.355032,0.928338,-1.363726,0.009758,1.248414,-0.789919,-0.590316,0.231852
0.300893,-0.971541,-0.626574,0.865549,-0.977798,-1.819039,-0.663819,-1.538538,-1.280413,0.638074,-0.505863,-0.133845,-0.319636,1.079987,-0.759407,-0.783282,-0.38978,-1.16116,1.668425,0.954296,1.599608,0.826749,0.730766,-1.167246,-1.439882,-0.459619,-0.958342,-0.955882,0.919656,-0.217847,0.489738,-1.121756,1.342034,0.070194,0.262257,0.090622,-0.43639,0.986492,0.224191,1.18402,-1.90733,-0.184814,0.785834,-0.432533,-1.295691,0.099539,-0.247629,0.389648,-0.768779,1.222415
0.063156,-0.285811,-0.919322,1.059181,0.457222,-1.33228,-1.660291,-0.907492,0.628879,-0.002163,-0.357052,-0.897009,-1.617455,0.74085,-0.200938,-1.45519,-0.117017,0.851933,1.210665,-1.344356,-0.143594,-1.915151,0.069786,-1.324105,-0.665004,-0.109076,-0.560435,-0.404241,-1.95882,-1.864539,0.397519,1.083348,0.340415,0.281134,0.37215,-1.366402,-0.159396,0.357737,0.304814,-0.796548,-0.738503,0.254526,0.684916,-0.984854,1.097673,-1.710337,-1.255999,-0.009384,0.685969,-1.841149
0.933922,1.271024,1.133181,0.3233,0.839288,-0.337707,-0.760587,0.368918,-0.694057,-1.517419,1.020588,0.604877,-0.051392,0.887165,-1.159913,-1.411076,0.594568,-1.657044,-0.460644,0.187141,-1.040584,0.286648,-0.128204,0.903461,0.305145,-0.826762,-0.507945,0.195429,0.090841,-0.621176,-1.175637,0.105313,-0.505277,-1.374655,-1.092966,-0.650785,-1.556364,-1.494596,0.486763,0.842717,0.383735,-1.079877,-0.633032,0.812621,0.355726,1.293944,1.036418,-0.675387,-0.977602,0.642874
-0.273113,-0.604344,-0.742643,1.102922,0.398496,0.918879,0.814051,-0.432007,-0.786041,-1.020479,1.010572,0.893268,1.019518,0.809139,-0.221177,-1.168597,-0.253904,-1.392738,1.557753,-1.528609,0.336649,1.363484,1.743761,0.845203,-0.689069,-0.740783,-1.5649,0.456013,1.521965,0.569582,0.911598,0.304923,-0.259394,-1.011383,0.125651,0.798215,-0.135124,-0.689432,0.090283,-1.456187,0.697788,1.210199,-0.320725,-0.285537,0.967049,0.370879,-0.494295,-1.238881,0.871929,0.452332
0.235408,-0.940628,1.225209,-2.353074,0.675192,-1.319669,-0.93577,-1.213869,1.084917,0.288163,-0.219544,-1.822473,0.879195,-1.228923,-0.454759,0.26249,0.416561,0.712293,1.094764,0.46383,-0.178925,-0.241404,-0.585077,-1.14405,-1.368842,-1.290931,0.345689,-0.622478,0.170879,-0.208546,-0.135025,-1.023338,-1.473773,-1.043845,0.517775,-1.374214,-1.440405,1.440367,-0.821526,-0.766039,1.330148,-1.63241,-0.757681,-1.089824,0.741674,0.854222,-0.674023,-0.982974,-0.454083,0.718587
