-0.571199,-0.656965,0.682807,0.67891,0.344737,-0.394682,0.44482,-0.203054,-0.026825,0.576864,-0.048498,-0.100803,0.446459,-0.210319,0.055851,0.469384,0.673646,0.127406,-0.021019,-0.706081,-0.114282,-0.197328,0.296357,-0.060197,-0.766675,0.529636,-0.078729,0.420905,0.515875,-0.589333,0.667479,0.42689,0.629711,-0.866678,0.61683,0.132879,0.608523,0.104761,-0.374052,-0.659209
0.578636,0.342999,-0.370802,-0.789281,0.229472,-0.265805,0.182153,-0.25207,-0.148079,0.416464,-0.696594,-0.107424,0.060098,0.435994,-0.471191,-0.424219,0.399652,-0.667014,-0.956486,0.105116,-0.780409,-0.524665,0.359795,-0.664595,0.272236,0.232193,-0.174788,0.546192,-0.338231,0.496714,-0.082305,-0.981482,-1.010892,-0.240217,-0.954612,0.178879,0.681226,0.733379,0.60345,0.673789
0.598157,0.389673,-0.619962,-0.466094,0.451594,0.054172,0.612338,-0.68651,-0.241864,-0.453723,0.442357,0.203781,0.29945,-0.261901,0.248651,0.570687,0.203559,0.50791,-0.474226,-0.600934,0.509495,0.083988,-0.325743,0.004816,0.065015,-0.731384,-0.280621,0.292377,-0.744185,0.736003,-1.152013,-0.704531,-0.87714,-1.181765,0.304092,0.289082,0.932144,0.220686,0.438971,-0.247814
-0.27345,-0.952989,0.322599,0.496029,0.030052,0.207612,-0.002252,0.242304,0.650714,0.44319,-0.290639,-1.324722,0.864791,-1.037741,0.149607,0.843777,0.733591,1.139579,-0.083961,-0.357735,-1.054285,-0.038528,0.161854,0.100363,-0.022204,0.273154,-0.464251,0.259831,-0.057881,-0.022563,0.378123,-0.127379,0.72995,0.36067,0.114878,0.052202,-1.022071,-0.238099,-0.764966,-0.896306
-0.14524,0.637169,-0.810629,-0.686981,0.162065,-0.099737,0.03332,0.186414,-0.354874,-0.512007,-0.188448,0.513015,0.274454,1.066439,0.534996,0.032771,-0.102714,-0.698556,-0.887214,-0.72386,0.116324,-0.013103,0.608421,0.969757,0.627149,0.792754,0.017051,-0.781981,0.511293,0.129774,0.184632,-0.544879,0.676972,-0.438285,0.521962,-0.371002,0.267543,-0.856497,0.397592,-0.043682
-0.791366,-0.36942,0.12577,-0.258137,-0.615303,0.643079,0.641205,-0.1607,0.995747,-0.515791,-0.237606,0.492644,0.384449,0.257943,0.247659,0.678651,-0.255642,0.600413,0.290276,-0.009752,0.175687,-0.86337,0.348342,0.408504,-0.624838,0.722397,0.766519,-0.54868,-0.547214,-0.102977,0.147778,-0.053803,0.245851,0.889514,0.991351,0.309512,0.041835,0.587649,0.504921,-0.106461
0.640458,-0.536956,0.008842,-0.478477,-1.55326,-0.71626,0.675106,-0.03462,-0.135589,-0.273935,-0.155613,-0.045629,0.196739,-0.638751,0.24212,0.209063,-0.27706,-0.632207,-1.04326,-0.155912,0.249405,0.189723,-0.113568,0.898032,-0.719618,0.473819,0.099213,0.01044,0.491806,-0.145007,-0.655015,-0.899058,0.117544,-0.469145,-0.591496,-0.429334,-0.330241,0.297374,-0.353641,-0.698949
-0.735395,0.466797,-0.45376,-0.60105,-0.359121,0.192705,-0.619604,-0.58676,0.383016,-0.207861,0.104811,-0.208759,-0.570021,0.171368,-0.428333,0.352432,-0.003385,-0.166973,-0.018763,-0.109752,0.132268,-0.522112,0.814753,-0.397427,0.85401,0.25497,0.570896,-0.949334,-0.022055,-0.322752,-0.195599,-0.087996,0.925844,0.089366,0.519526,-0.281448,0.050452,0.465514,0.354554,0.683548
-0.722338,0.883359,-0.608119,-0.646594,-0.107115,-0.537237,0.333394,-0.341948,-0.3946,-0.150974,0.465207,1.249806,0.677108,0.697751,-0.38863,-0.178869,-0.189585,-0.309119,0.003544,0.628347,-0.65662,0.17101,0.307941,0.500537,-0.267171,-0.607817,-0.640743,-0.50733,-0.751866,-0.400132,1.0693,0.604636,0.466757,0.409169,-0.029578,-0.353458,-0.171059,0.991404,-0.026117,0.475616
-0.313774,0.501412,-0.814084,-0.157075,-0.451142,-0.421053,0.737685,0.396698,-0.835435,-0.405212,0.261725,0.485683,0.626795,0.067942,-0.391969,-0.541359,-0.301424,-0.111159,-0.372059,0.048002,-0.39654,-0.702584,-0.703106,-0.218659,0.008838,-0.804298,0.740868,0.147355,0.038319,-0.703406,0.481468,0.086148,0.307632,-0.208572,-0.688117,0.396043,-0.47218,-0.748351,-0.734562,-0.203898
